time,open,high,low,close
2020-10-15T17:30:00Z,119.71,119.79,117.22,117.59
2020-10-16T13:30:00Z,116.71,117.4,115.29,115.94
2020-10-16T17:30:00Z,115.99,116.22,114.9,115.92
2020-10-19T13:30:00Z,117.33,117.98,116.12,116.81
2020-10-19T17:30:00Z,116.75,119.87,116.69,119.76
2020-10-20T13:30:00Z,119.61,119.65,116.19,116.9
2020-10-20T17:30:00Z,116.87,120.02,116.43,119.59
2020-10-21T13:30:00Z,119.17,119.42,117.23,118.89
2020-10-21T17:30:00Z,118.93,119.19,117.11,117.47
2020-10-22T13:30:00Z,117.27,117.39,114.37,114.57
2020-10-22T17:30:00Z,114.58,118.6,114.3,118.6
2020-10-23T13:30:00Z,117.58,119.81,117.49,119.04
2020-10-23T17:30:00Z,119.09,119.09,116.9,118.94
2020-10-26T13:30:00Z,121.59,130.26,121.3,130.26
2020-10-26T17:30:00Z,130.08,135.22,129.98,133.08
2020-10-27T13:30:00Z,131.96,137.52,131.93,135.15
2020-10-27T17:30:00Z,135.14,135.43,132.52,135.32
2020-10-28T13:30:00Z,144.11,154.99,143.46,149.48
2020-10-28T17:30:00Z,149.32,152.04,146.73,152.01
2020-10-29T13:30:00Z,149.6,151.67,141.66,142.39
2020-10-29T17:30:00Z,142.34,147.92,140.79,147.84
2020-10-30T13:30:00Z,146.87,150.96,144.65,146.03
2020-10-30T17:30:00Z,146.01,148.07,144.55,145.24
2020-11-02T14:30:00Z,142.68,143.27,140.44,142.68
2020-11-02T18:30:00Z,142.64,143.65,141.27,142.65
2020-11-03T14:30:00Z,138.51,139.17,135.15,136.53
2020-11-03T18:30:00Z,136.55,137.68,134.94,136.28
2020-11-04T14:30:00Z,127.96,127.96,117.28,121.05
2020-11-04T18:30:00Z,121.07,122.83,120.98,122.12
2020-11-05T14:30:00Z,119.19,119.93,116.87,119.09
2020-11-05T18:30:00Z,119.05,119.41,117.6,117.68
2020-11-06T14:30:00Z,116.29,116.34,112.63,113.17
2020-11-06T18:30:00Z,113.26,113.85,112.53,112.92
2020-11-09T14:30:00Z,108.24,109.08,103.75,107.61
2020-11-09T18:30:00Z,107.59,117.66,107.46,116.78
2020-11-10T14:30:00Z,115.84,116.62,113.78,115.36
2020-11-10T18:30:00Z,115.42,116.74,114.02,116.05
2020-11-11T14:30:00Z,119.47,119.53,115.93,116.97
2020-11-11T18:30:00Z,117.03,121.62,116.94,118.32
2020-11-12T14:30:00Z,118.65,124.82,115.82,124.15
2020-11-12T18:30:00Z,124.2,126.42,121.07,121.57
2020-11-13T14:30:00Z,118.45,118.45,114.84,115.52
2020-11-13T18:30:00Z,115.42,115.85,113.9,114.39
2020-11-16T14:30:00Z,114.21,115.81,112.36,115.81
2020-11-16T18:30:00Z,115.82,116.49,114.19,115
2020-11-17T14:30:00Z,117.01,117.14,113.6,114.97
2020-11-17T18:30:00Z,114.9,116.56,114.49,116.25
2020-11-18T14:30:00Z,114.36,115.25,112.3,112.64
2020-11-18T18:30:00Z,112.71,118.25,112.05,117.9
2020-11-19T14:30:00Z,116.59,117.46,113.79,114.14
2020-11-19T18:30:00Z,114.09,114.24,112.38,114.15
2020-11-20T14:30:00Z,113.33,113.5,110.2,111.86
2020-11-20T18:30:00Z,111.84,113.99,111.84,113.99
2020-11-23T14:30:00Z,114.03,114.09,109.07,109.67
2020-11-23T18:30:00Z,109.68,110.18,108.97,109.85
2020-11-24T14:30:00Z,107.59,109.3,106.46,106.82
2020-11-24T18:30:00Z,106.8,106.93,104.42,104.56
2020-11-25T14:30:00Z,104.58,105.5,103.5,103.72
2020-11-25T18:30:00Z,103.73,104.1,102,103.46
2020-11-27T14:30:00Z,102.67,106.66,102.36,106.12
2020-11-30T14:30:00Z,108.93,111.4,107.73,108
2020-11-30T18:30:00Z,107.98,108.18,105.93,106.12
2020-12-01T14:30:00Z,105.11,106.28,103.88,105.38
2020-12-01T18:30:00Z,105.43,109.23,105.37,108.43
2020-12-02T14:30:00Z,109.03,109.34,106.66,106.89
2020-12-02T18:30:00Z,106.87,107.93,106.68,107.52
2020-12-03T14:30:00Z,106.42,107.63,105.18,105.7
2020-12-03T18:30:00Z,105.74,109.27,105.68,107.89
2020-12-04T14:30:00Z,106.6,106.66,102.93,103
2020-12-04T18:30:00Z,103.04,103.72,102.43,103.72
2020-12-07T14:30:00Z,106.78,106.89,104.17,104.62
2020-12-07T18:30:00Z,104.55,105.19,104.12,104.42
2020-12-08T14:30:00Z,104.66,104.86,100.53,101.4
2020-12-08T18:30:00Z,101.42,103.44,101.41,102.82
2020-12-09T14:30:00Z,108.41,114.08,107.43,113.94
2020-12-09T18:30:00Z,114.17,117.14,113.73,113.93
2020-12-10T14:30:00Z,114.9,116.47,110.25,111.89
2020-12-10T18:30:00Z,111.96,114.66,111.39,114.66
2020-12-11T14:30:00Z,115.79,121.8,113.55,120.46
2020-12-11T18:30:00Z,120.43,121.04,117.07,120.77
2020-12-14T14:30:00Z,117.01,120.19,114.42,120.16
2020-12-14T18:30:00Z,120.21,127.68,119.09,127.68
2020-12-15T14:30:00Z,122.06,122.28,117.49,119.42
2020-12-15T18:30:00Z,119.36,119.74,118.1,119.11
2020-12-16T14:30:00Z,118.4,119.32,112.9,113.02
2020-12-16T18:30:00Z,113.04,113.49,109.86,111.85
2020-12-17T14:30:00Z,110.42,110.76,108.22,108.96
2020-12-17T18:30:00Z,108.95,110.35,108.67,110.21
2020-12-18T14:30:00Z,110.06,114.28,110.06,112.13
2020-12-18T18:30:00Z,112.29,115.1,110.29,110.3
2020-12-21T14:30:00Z,124.33,127.79,119.96,120.26
2020-12-21T18:30:00Z,120.27,123.15,119.28,121.61
2020-12-22T14:30:00Z,120.39,120.99,117.22,118.84
2020-12-22T18:30:00Z,118.63,120.98,117.44,120.57
2020-12-23T14:30:00Z,116.95,117.23,115.57,116.01
2020-12-23T18:30:00Z,116,118.82,115.17,118.31
2020-12-24T14:30:00Z,116.29,117.09,115.08,115.26
2020-12-28T14:30:00Z,115.03,115.26,113.48,114.25
2020-12-28T18:30:00Z,114.19,114.94,114,114.4
2020-12-29T14:30:00Z,113.07,116.71,113.07,116.1
2020-12-29T18:30:00Z,115.98,117.58,115.61,116.27
2020-12-30T14:30:00Z,114.96,116.07,113.76,115.07
2020-12-30T18:30:00Z,115.13,115.46,111.74,112.04
2020-12-31T14:30:00Z,110.98,113.09,109.33,111.29
2020-12-31T18:30:00Z,111.28,112.24,110.99,111.86
