Date,YMAX,YMAX Dividends
2025-01-22 18:30:00,17.04,0.0
2025-01-22 19:00:00,17.06,0.0
2025-01-22 19:30:00,17.045,0.0
2025-01-22 20:00:00,17.025,0.0
2025-01-22 20:30:00,17.02,0.0
2025-01-23 14:30:00,16.84,0.17
2025-01-23 15:00:00,16.855,0.0
2025-01-23 15:30:00,16.87,0.0
2025-01-23 16:00:00,16.87,0.0
2025-01-23 16:30:00,16.885,0.0
2025-01-23 17:00:00,16.88,0.0
2025-01-23 17:30:00,16.87,0.0
2025-01-23 18:00:00,16.93,0.0
2025-01-23 18:30:00,16.915,0.0
2025-01-23 19:00:00,16.9,0.0
2025-01-23 19:30:00,16.905,0.0
2025-01-23 20:00:00,16.965,0.0
2025-01-23 20:30:00,16.96,0.0
2025-01-24 14:30:00,17.025,0.0
2025-01-24 15:00:00,17.025,0.0
2025-01-24 15:30:00,17.04,0.0
2025-01-24 16:00:00,17.075,0.0
2025-01-24 16:30:00,17.05,0.0
2025-01-24 17:00:00,17.06,0.0
2025-01-24 17:30:00,17.03,0.0
2025-01-24 18:00:00,17.01,0.0
2025-01-24 18:30:00,16.95,0.0
2025-01-24 19:00:00,16.93,0.0
2025-01-24 19:30:00,16.9,0.0
2025-01-24 20:00:00,16.865,0.0
2025-01-24 20:30:00,16.87,0.0
2025-01-27 14:30:00,16.55,0.0
2025-01-27 15:00:00,16.6,0.0
2025-01-27 15:30:00,16.535,0.0
2025-01-27 16:00:00,16.4,0.0
2025-01-27 16:30:00,16.395,0.0
2025-01-27 17:00:00,16.37,0.0
2025-01-27 17:30:00,16.28,0.0
2025-01-27 18:00:00,16.25,0.0
2025-01-27 18:30:00,16.25,0.0
2025-01-27 19:00:00,16.355,0.0
2025-01-27 19:30:00,16.24,0.0
2025-01-27 20:00:00,16.32,0.0
2025-01-27 20:30:00,16.42,0.0
2025-01-28 14:30:00,16.43,0.0
2025-01-28 15:00:00,16.555,0.0
2025-01-28 15:30:00,16.59,0.0
2025-01-28 16:00:00,16.53,0.0
2025-01-28 16:30:00,16.55,0.0
2025-01-28 17:00:00,16.645,0.0
2025-01-28 17:30:00,16.635,0.0
2025-01-28 18:00:00,16.645,0.0
2025-01-28 18:30:00,16.625,0.0
2025-01-28 19:00:00,16.645,0.0
2025-01-28 20:00:00,16.715,0.0
2025-01-28 20:30:00,16.71,0.0
2025-01-29 14:30:00,16.68,0.0
2025-01-29 15:00:00,16.69,0.0
2025-01-29 15:30:00,16.715,0.0
2025-01-29 16:00:00,16.69,0.0
2025-01-29 16:30:00,16.665,0.0
2025-01-29 17:00:00,16.72,0.0
2025-01-29 17:30:00,16.66,0.0
2025-01-29 18:00:00,16.65,0.0
2025-01-29 18:30:00,16.645,0.0
2025-01-29 19:00:00,16.59,0.0
2025-01-29 19:30:00,16.68,0.0
2025-01-29 20:00:00,16.71,0.0
2025-01-29 20:30:00,16.69,0.0
2025-01-30 14:30:00,16.7,0.15
2025-01-30 15:00:00,16.62,0.0
2025-01-30 15:30:00,16.63,0.0
2025-01-30 16:00:00,16.665,0.0
2025-01-30 16:30:00,16.67,0.0
2025-01-30 17:00:00,16.65,0.0
2025-01-30 17:30:00,16.65,0.0
2025-01-30 18:00:00,16.66,0.0
2025-01-30 18:30:00,16.72,0.0
2025-01-30 19:00:00,16.725,0.0
2025-01-30 19:30:00,16.78,0.0
2025-01-30 20:00:00,16.79,0.0
2025-01-30 20:30:00,16.71,0.0
2025-01-31 14:30:00,16.8,0.0
2025-01-31 15:00:00,16.85,0.0
2025-01-31 15:30:00,16.885,0.0
2025-01-31 16:00:00,16.87,0.0
2025-01-31 16:30:00,16.88,0.0
2025-01-31 17:00:00,16.87,0.0
2025-01-31 17:30:00,16.865,0.0
2025-01-31 18:00:00,16.79,0.0
2025-01-31 18:30:00,16.71,0.0
2025-01-31 19:00:00,16.69,0.0
2025-01-31 19:30:00,16.67,0.0
2025-01-31 20:00:00,16.56,0.0
2025-01-31 20:30:00,16.6,0.0
2025-02-03 14:30:00,16.26,0.0
2025-02-03 15:00:00,16.38,0.0
2025-02-03 15:30:00,16.445,0.0
2025-02-03 16:00:00,16.425,0.0
2025-02-03 16:30:00,16.38,0.0
2025-02-03 17:00:00,16.38,0.0
2025-02-03 17:30:00,16.35,0.0
2025-02-03 18:00:00,16.39,0.0
2025-02-03 18:30:00,16.42,0.0
2025-02-03 19:00:00,16.49,0.0
2025-02-03 19:30:00,16.51,0.0
2025-02-03 20:00:00,16.49,0.0
2025-02-03 20:30:00,16.425,0.0
2025-02-04 14:30:00,16.68,0.0
2025-02-04 15:00:00,16.66,0.0
2025-02-04 15:30:00,16.68,0.0
2025-02-04 16:00:00,16.695,0.0
2025-02-04 16:30:00,16.69,0.0
2025-02-04 17:00:00,16.6,0.0
2025-02-04 17:30:00,16.615,0.0
2025-02-04 18:00:00,16.615,0.0
2025-02-04 18:30:00,16.655,0.0
2025-02-04 19:00:00,16.675,0.0
2025-02-04 19:30:00,16.62,0.0
2025-02-04 20:00:00,16.625,0.0
2025-02-04 20:30:00,16.67,0.0
2025-02-05 14:30:00,16.585,0.0
2025-02-05 15:00:00,16.6,0.0
2025-02-05 15:30:00,16.585,0.0
2025-02-05 16:00:00,16.575,0.0
2025-02-05 16:30:00,16.635,0.0
2025-02-05 17:00:00,16.62,0.0
2025-02-05 17:30:00,16.615,0.0
2025-02-05 18:00:00,16.58,0.0
2025-02-05 18:30:00,16.585,0.0
2025-02-05 19:00:00,16.585,0.0
2025-02-05 19:30:00,16.585,0.0
2025-02-05 20:00:00,16.6,0.0
2025-02-05 20:30:00,16.59,0.0
2025-02-06 14:30:00,16.45,0.19
2025-02-06 15:00:00,16.475,0.0
2025-02-06 15:30:00,16.45,0.0
2025-02-06 16:00:00,16.46,0.0
2025-02-06 16:30:00,16.44,0.0
2025-02-06 17:00:00,16.46,0.0
2025-02-06 17:30:00,16.46,0.0
2025-02-06 18:00:00,16.45,0.0
2025-02-06 18:30:00,16.45,0.0
2025-02-06 19:00:00,16.425,0.0
2025-02-06 19:30:00,16.38,0.0
2025-02-06 20:00:00,16.425,0.0
2025-02-06 20:30:00,16.485,0.0
2025-02-07 14:30:00,16.64,0.0
2025-02-07 15:00:00,16.59,0.0
2025-02-07 15:30:00,16.55,0.0
2025-02-07 16:00:00,16.53,0.0
2025-02-07 16:30:00,16.505,0.0
2025-02-07 17:00:00,16.5,0.0
2025-02-07 17:30:00,16.555,0.0
2025-02-07 18:00:00,16.57,0.0
2025-02-07 18:30:00,16.51,0.0
2025-02-07 19:00:00,16.455,0.0
2025-02-07 19:30:00,16.475,0.0
2025-02-07 20:00:00,16.43,0.0
2025-02-07 20:30:00,16.43,0.0
2025-02-10 14:30:00,16.555,0.0
2025-02-10 15:00:00,16.6,0.0
2025-02-10 15:30:00,16.62,0.0
2025-02-10 16:00:00,16.64,0.0
2025-02-10 16:30:00,16.66,0.0
2025-02-10 17:00:00,16.645,0.0
2025-02-10 17:30:00,16.66,0.0
2025-02-10 18:00:00,16.66,0.0
2025-02-10 18:30:00,16.65,0.0
2025-02-10 19:00:00,16.655,0.0
2025-02-10 19:30:00,16.65,0.0
2025-02-10 20:00:00,16.665,0.0
2025-02-10 20:30:00,16.66,0.0
2025-02-11 14:30:00,16.61,0.0
2025-02-11 15:00:00,16.575,0.0
2025-02-11 15:30:00,16.59,0.0
2025-02-11 16:00:00,16.55,0.0
2025-02-11 16:30:00,16.49,0.0
2025-02-11 17:00:00,16.48,0.0
2025-02-11 17:30:00,16.455,0.0
2025-02-11 18:00:00,16.43,0.0
2025-02-11 18:30:00,16.46,0.0
2025-02-11 19:00:00,16.445,0.0
2025-02-11 19:30:00,16.47,0.0
2025-02-11 20:00:00,16.45,0.0
2025-02-11 20:30:00,16.4,0.0
2025-02-12 14:30:00,16.475,0.0
2025-02-12 15:00:00,16.475,0.0
2025-02-12 15:30:00,16.48,0.0
2025-02-12 16:00:00,16.45,0.0
2025-02-12 16:30:00,16.53,0.0
2025-02-12 17:00:00,16.57,0.0
2025-02-12 17:30:00,16.585,0.0
2025-02-12 18:00:00,16.58,0.0
2025-02-12 18:30:00,16.57,0.0
2025-02-12 19:00:00,16.55,0.0
2025-02-12 19:30:00,16.6,0.0
2025-02-12 20:00:00,16.61,0.0
2025-02-12 20:30:00,16.59,0.0
2025-02-13 14:30:00,16.45,0.15
2025-02-13 15:00:00,16.495,0.0
2025-02-13 15:30:00,16.53,0.0
2025-02-13 16:00:00,16.525,0.0
2025-02-13 16:30:00,16.49,0.0
2025-02-13 17:00:00,16.525,0.0
2025-02-13 17:30:00,16.51,0.0
2025-02-13 18:00:00,16.5,0.0
2025-02-13 18:30:00,16.54,0.0
2025-02-13 19:00:00,16.57,0.0
2025-02-13 19:30:00,16.57,0.0
2025-02-13 20:00:00,16.615,0.0
2025-02-13 20:30:00,16.635,0.0
2025-02-14 14:30:00,16.75,0.0
2025-02-14 15:00:00,16.73,0.0
2025-02-14 15:30:00,16.71,0.0
2025-02-14 16:00:00,16.73,0.0
2025-02-14 16:30:00,16.73,0.0
2025-02-14 17:00:00,16.715,0.0
2025-02-14 17:30:00,16.76,0.0
2025-02-14 18:00:00,16.76,0.0
2025-02-14 18:30:00,16.77,0.0
2025-02-14 19:00:00,16.77,0.0
2025-02-14 19:30:00,16.78,0.0
2025-02-14 20:00:00,16.79,0.0
2025-02-14 20:30:00,16.775,0.0
2025-02-18 14:30:00,16.91,0.0
2025-02-18 15:00:00,16.875,0.0
2025-02-18 15:30:00,16.895,0.0
2025-02-18 16:00:00,16.9,0.0
2025-02-18 16:30:00,16.885,0.0
2025-02-18 17:00:00,16.87,0.0
2025-02-18 17:30:00,16.86,0.0
2025-02-18 18:00:00,16.83,0.0
2025-02-18 18:30:00,16.825,0.0
2025-02-18 19:00:00,16.815,0.0
2025-02-18 19:30:00,16.845,0.0
2025-02-18 20:00:00,16.865,0.0
2025-02-18 20:30:00,16.91,0.0
2025-02-19 14:30:00,16.9,0.0
2025-02-19 15:00:00,16.92,0.0
2025-02-19 15:30:00,16.915,0.0
2025-02-19 16:00:00,16.945,0.0
2025-02-19 16:30:00,16.955,0.0
2025-02-19 17:00:00,16.975,0.0
2025-02-19 17:30:00,16.995,0.0
2025-02-19 18:00:00,16.98,0.0
2025-02-19 18:30:00,16.99,0.0
2025-02-19 19:00:00,17.01,0.0
2025-02-19 19:30:00,17.03,0.0
2025-02-19 20:00:00,16.795,0.0
2025-02-19 20:30:00,16.84,0.0
2025-02-20 14:30:00,16.37,0.0
2025-02-20 15:00:00,16.45,0.0
2025-02-20 15:30:00,16.35,0.0
2025-02-20 16:00:00,16.41,0.0
2025-02-20 16:30:00,16.43,0.0
2025-02-20 17:00:00,16.445,0.0
2025-02-20 17:30:00,16.46,0.0
2025-02-20 18:00:00,16.46,0.0
2025-02-20 18:30:00,16.5,0.0
2025-02-20 19:00:00,16.52,0.0
2025-02-20 19:30:00,16.54,0.0
2025-02-20 20:00:00,16.55,0.0
2025-02-20 20:30:00,16.545,0.0
2025-02-21 14:30:00,16.51,0.0
2025-02-21 15:00:00,16.405,0.0
2025-02-21 15:30:00,16.405,0.0
2025-02-21 16:00:00,16.395,0.0
2025-02-21 16:30:00,16.375,0.0
2025-02-21 17:00:00,16.305,0.0
2025-02-21 17:30:00,16.215,0.0
2025-02-21 18:00:00,16.155,0.0
2025-02-21 18:30:00,16.145,0.0
2025-02-21 19:00:00,16.065,0.0
2025-02-21 19:30:00,16.045,0.0
2025-02-21 20:00:00,16.085,0.0
2025-02-21 20:30:00,16.06,0.0
2025-02-24 14:30:00,15.71,0.0
2025-02-24 15:00:00,15.62,0.0
2025-02-24 15:30:00,15.595,0.0
2025-02-24 16:00:00,15.77,0.0
2025-02-24 16:30:00,15.75,0.0
2025-02-24 17:00:00,15.81,0.0
2025-02-24 17:30:00,15.805,0.0
2025-02-24 18:00:00,15.85,0.0
2025-02-24 18:30:00,15.81,0.0
2025-02-24 19:00:00,15.75,0.0
2025-02-24 19:30:00,15.725,0.0
2025-02-24 20:00:00,15.7,0.0
2025-02-24 20:30:00,15.64,0.0
2025-02-25 14:30:00,15.3,0.0
2025-02-25 15:00:00,15.07,0.0
2025-02-25 15:30:00,15.17,0.0
2025-02-25 16:00:00,15.04,0.0
2025-02-25 16:30:00,15.12,0.0
2025-02-25 17:00:00,15.13,0.0
2025-02-25 17:30:00,15.2,0.0
2025-02-25 18:00:00,15.155,0.0
2025-02-25 18:30:00,15.18,0.0
2025-02-25 19:00:00,15.13,0.0
2025-02-25 19:30:00,15.18,0.0
2025-02-25 20:00:00,15.24,0.0
2025-02-25 20:30:00,15.14,0.0
2025-02-26 14:30:00,15.37,0.0
2025-02-26 15:00:00,15.35,0.0
2025-02-26 15:30:00,15.39,0.0
2025-02-26 16:00:00,15.43,0.0
2025-02-26 16:30:00,15.39,0.0
2025-02-26 17:00:00,15.42,0.0
2025-02-26 17:30:00,15.33,0.0
2025-02-26 18:00:00,15.3,0.0
2025-02-26 18:30:00,15.21,0.0
2025-02-26 19:00:00,15.24,0.0
2025-02-26 19:30:00,15.23,0.0
2025-02-26 20:00:00,15.22,0.0
2025-02-26 20:30:00,15.305,0.0
2025-02-27 14:30:00,15.0,0.0
2025-02-27 15:00:00,15.14,0.0
2025-02-27 15:30:00,15.1,0.0
2025-02-27 16:00:00,15.15,0.0
2025-02-27 16:30:00,15.1,0.0
2025-02-27 17:00:00,15.08,0.0
2025-02-27 17:30:00,15.1,0.0
2025-02-27 18:00:00,15.14,0.0
2025-02-27 18:30:00,15.15,0.0
2025-02-27 19:00:00,15.01,0.0
2025-02-27 19:30:00,14.95,0.0
2025-02-27 20:00:00,14.83,0.0
2025-02-27 20:30:00,14.79,0.0
2025-02-28 14:30:00,14.7,0.0
2025-02-28 15:00:00,14.91,0.0
2025-02-28 15:30:00,14.9,0.0
2025-02-28 16:00:00,14.81,0.0
2025-02-28 16:30:00,14.87,0.0
2025-02-28 17:00:00,14.84,0.0
2025-02-28 17:30:00,14.72,0.0
2025-02-28 18:00:00,14.68,0.0
2025-02-28 18:30:00,14.74,0.0
2025-02-28 19:00:00,14.75,0.0
2025-02-28 19:30:00,14.825,0.0
2025-02-28 20:00:00,14.825,0.0
2025-02-28 20:30:00,14.92,0.0
2025-03-03 14:30:00,15.2,0.0
2025-03-03 20:00:00,14.6,0.0
