Date,YMAG,YMAG Dividends
2024-12-20 17:30:00,19.87,0.0
2024-12-20 18:00:00,19.82,0.0
2024-12-20 18:30:00,19.83,0.0
2024-12-20 19:00:00,19.79,0.0
2024-12-20 19:30:00,19.82,0.0
2024-12-20 20:00:00,19.77,0.0
2024-12-20 20:30:00,19.64,0.0
2024-12-23 14:30:00,19.71,0.0
2024-12-23 15:00:00,19.63,0.0
2024-12-23 15:30:00,19.71,0.0
2024-12-23 16:00:00,19.775,0.0
2024-12-23 16:30:00,19.82,0.0
2024-12-23 17:00:00,19.82,0.0
2024-12-23 17:30:00,19.835,0.0
2024-12-23 18:00:00,19.845,0.0
2024-12-23 18:30:00,19.86,0.0
2024-12-23 19:00:00,19.865,0.0
2024-12-23 19:30:00,19.84,0.0
2024-12-23 20:00:00,19.79,0.0
2024-12-23 20:30:00,19.845,0.0
2024-12-24 14:30:00,20.08,0.0
2024-12-24 15:00:00,20.045,0.0
2024-12-24 15:30:00,20.1,0.0
2024-12-24 16:00:00,20.115,0.0
2024-12-24 16:30:00,20.11,0.0
2024-12-24 17:00:00,20.12,0.0
2024-12-24 17:30:00,20.16,0.0
2024-12-26 14:30:00,20.08,0.0
2024-12-26 15:00:00,20.15,0.0
2024-12-26 15:30:00,20.13,0.0
2024-12-26 16:00:00,20.11,0.0
2024-12-26 16:30:00,20.13,0.0
2024-12-26 17:00:00,20.16,0.0
2024-12-26 18:00:00,20.14,0.0
2024-12-26 19:00:00,20.115,0.0
2024-12-26 20:00:00,20.16,0.0
2024-12-26 20:30:00,20.13,0.0
2024-12-27 14:30:00,19.67,0.17
2024-12-27 15:00:00,19.52,0.0
2024-12-27 15:30:00,19.59,0.0
2024-12-27 16:00:00,19.56,0.0
2024-12-27 16:30:00,19.54,0.0
2024-12-27 17:00:00,19.5,0.0
2024-12-27 17:30:00,19.56,0.0
2024-12-27 18:00:00,19.57,0.0
2024-12-27 18:30:00,19.62,0.0
2024-12-27 19:00:00,19.59,0.0
2024-12-27 19:30:00,19.65,0.0
2024-12-27 20:00:00,19.6,0.0
2024-12-27 20:30:00,19.66,0.0
2024-12-30 14:30:00,19.41,0.0
2024-12-30 15:00:00,19.36,0.0
2024-12-30 15:30:00,19.39,0.0
2024-12-30 16:00:00,19.44,0.0
2024-12-30 16:30:00,19.5,0.0
2024-12-30 17:00:00,19.5,0.0
2024-12-30 17:30:00,19.55,0.0
2024-12-30 18:00:00,19.54,0.0
2024-12-30 18:30:00,19.56,0.0
2024-12-30 19:00:00,19.55,0.0
2024-12-30 19:30:00,19.57,0.0
2024-12-30 20:00:00,19.525,0.0
2024-12-30 20:30:00,19.45,0.0
2024-12-31 14:30:00,19.49,0.0
2024-12-31 15:00:00,19.47,0.0
2024-12-31 15:30:00,19.44,0.0
2024-12-31 16:00:00,19.36,0.0
2024-12-31 16:30:00,19.41,0.0
2024-12-31 17:00:00,19.33,0.0
2024-12-31 17:30:00,19.29,0.0
2024-12-31 18:00:00,19.29,0.0
2024-12-31 18:30:00,19.285,0.0
2024-12-31 19:00:00,19.265,0.0
2024-12-31 19:30:00,19.29,0.0
2024-12-31 20:00:00,19.33,0.0
2024-12-31 20:30:00,19.23,0.0
2025-01-02 14:30:00,19.28,0.0
2025-01-02 15:00:00,19.225,0.0
2025-01-02 15:30:00,19.19,0.0
2025-01-02 16:00:00,19.21,0.0
2025-01-02 16:30:00,19.24,0.0
2025-01-02 17:00:00,19.1,0.0
2025-01-02 17:30:00,19.03,0.0
2025-01-02 18:00:00,19.01,0.0
2025-01-02 18:30:00,19.02,0.0
2025-01-02 19:00:00,19.065,0.0
2025-01-02 19:30:00,19.095,0.0
2025-01-02 20:00:00,19.12,0.0
2025-01-02 20:30:00,19.15,0.0
2025-01-03 14:30:00,19.035,0.31
2025-01-03 15:00:00,18.975,0.0
2025-01-03 15:30:00,18.985,0.0
2025-01-03 16:00:00,19.055,0.0
2025-01-03 16:30:00,19.09,0.0
2025-01-03 17:00:00,19.065,0.0
2025-01-03 17:30:00,19.09,0.0
2025-01-03 18:00:00,19.115,0.0
2025-01-03 18:30:00,19.115,0.0
2025-01-03 19:00:00,19.14,0.0
2025-01-03 19:30:00,19.16,0.0
2025-01-03 20:00:00,19.15,0.0
2025-01-03 20:30:00,19.17,0.0
2025-01-06 14:30:00,19.38,0.0
2025-01-06 15:00:00,19.38,0.0
2025-01-06 15:30:00,19.48,0.0
2025-01-06 16:00:00,19.475,0.0
2025-01-06 16:30:00,19.44,0.0
2025-01-06 17:00:00,19.46,0.0
2025-01-06 17:30:00,19.42,0.0
2025-01-06 18:00:00,19.385,0.0
2025-01-06 18:30:00,19.34,0.0
2025-01-06 19:00:00,19.35,0.0
2025-01-06 20:00:00,19.385,0.0
2025-01-06 20:30:00,19.43,0.0
2025-01-07 14:30:00,19.38,0.0
2025-01-07 15:00:00,19.2,0.0
2025-01-07 15:30:00,19.175,0.0
2025-01-07 16:00:00,19.185,0.0
2025-01-07 16:30:00,19.08,0.0
2025-01-07 17:00:00,19.065,0.0
2025-01-07 17:30:00,19.095,0.0
2025-01-07 18:00:00,19.165,0.0
2025-01-07 18:30:00,19.1,0.0
2025-01-07 19:00:00,19.11,0.0
2025-01-07 19:30:00,19.075,0.0
2025-01-07 20:00:00,18.995,0.0
2025-01-07 20:30:00,19.035,0.0
2025-01-08 14:30:00,18.92,0.16
2025-01-08 15:00:00,18.87,0.0
2025-01-08 15:30:00,18.855,0.0
2025-01-08 16:00:00,18.865,0.0
2025-01-08 16:30:00,18.9,0.0
2025-01-08 17:00:00,18.72,0.0
2025-01-08 17:30:00,18.81,0.0
2025-01-08 18:00:00,18.92,0.0
2025-01-08 18:30:00,18.86,0.0
2025-01-08 19:00:00,18.95,0.0
2025-01-08 19:30:00,18.85,0.0
2025-01-08 20:00:00,18.84,0.0
2025-01-08 20:30:00,18.855,0.0
2025-01-10 14:30:00,18.585,0.0
2025-01-10 15:00:00,18.6,0.0
2025-01-10 15:30:00,18.625,0.0
2025-01-10 16:00:00,18.54,0.0
2025-01-10 16:30:00,18.59,0.0
2025-01-10 17:00:00,18.545,0.0
2025-01-10 17:30:00,18.685,0.0
2025-01-10 18:00:00,18.74,0.0
2025-01-10 18:30:00,18.79,0.0
2025-01-10 19:00:00,18.72,0.0
2025-01-10 19:30:00,18.7,0.0
2025-01-10 20:00:00,18.65,0.0
2025-01-10 20:30:00,18.64,0.0
2025-01-13 14:30:00,18.36,0.0
2025-01-13 15:00:00,18.3,0.0
2025-01-13 15:30:00,18.38,0.0
2025-01-13 16:00:00,18.33,0.0
2025-01-13 16:30:00,18.32,0.0
2025-01-13 17:00:00,18.43,0.0
2025-01-13 17:30:00,18.42,0.0
2025-01-13 18:00:00,18.43,0.0
2025-01-13 18:30:00,18.45,0.0
2025-01-13 19:00:00,18.435,0.0
2025-01-13 19:30:00,18.47,0.0
2025-01-13 20:00:00,18.445,0.0
2025-01-13 20:30:00,18.52,0.0
2025-01-14 14:30:00,18.54,0.0
2025-01-14 15:00:00,18.55,0.0
2025-01-14 15:30:00,18.465,0.0
2025-01-14 16:00:00,18.45,0.0
2025-01-14 16:30:00,18.37,0.0
2025-01-14 17:00:00,18.385,0.0
2025-01-14 17:30:00,18.38,0.0
2025-01-14 18:00:00,18.46,0.0
2025-01-14 18:30:00,18.5,0.0
2025-01-14 19:00:00,18.51,0.0
2025-01-14 19:30:00,18.37,0.0
2025-01-14 20:00:00,18.32,0.0
2025-01-14 20:30:00,18.38,0.0
2025-01-15 14:30:00,18.69,0.0
2025-01-15 15:00:00,18.77,0.0
2025-01-15 15:30:00,18.78,0.0
2025-01-15 16:00:00,18.78,0.0
2025-01-15 16:30:00,18.72,0.0
2025-01-15 17:30:00,18.8,0.0
2025-01-15 18:00:00,18.82,0.0
2025-01-15 18:30:00,18.83,0.0
2025-01-15 19:00:00,18.86,0.0
2025-01-15 19:30:00,18.865,0.0
2025-01-15 20:00:00,18.885,0.0
2025-01-15 20:30:00,18.87,0.0
2025-01-16 14:30:00,18.735,0.05
2025-01-16 15:00:00,18.72,0.0
2025-01-16 15:30:00,18.68,0.0
2025-01-16 16:00:00,18.695,0.0
2025-01-16 16:30:00,18.64,0.0
2025-01-16 17:00:00,18.63,0.0
2025-01-16 17:30:00,18.665,0.0
2025-01-16 18:00:00,18.62,0.0
2025-01-16 18:30:00,18.585,0.0
2025-01-16 19:00:00,18.61,0.0
2025-01-16 19:30:00,18.67,0.0
2025-01-16 20:00:00,18.65,0.0
2025-01-16 20:30:00,18.56,0.0
2025-01-17 14:30:00,18.77,0.0
2025-01-17 15:00:00,18.75,0.0
2025-01-17 15:30:00,18.8,0.0
2025-01-17 16:00:00,18.85,0.0
2025-01-17 16:30:00,18.83,0.0
2025-01-17 17:00:00,18.85,0.0
2025-01-17 17:30:00,18.86,0.0
2025-01-17 18:00:00,18.89,0.0
2025-01-17 18:30:00,18.87,0.0
2025-01-17 19:00:00,18.87,0.0
2025-01-17 19:30:00,18.86,0.0
2025-01-17 20:00:00,18.83,0.0
2025-01-17 20:30:00,18.8,0.0
2025-01-21 14:30:00,18.755,0.0
2025-01-21 15:00:00,18.705,0.0
2025-01-21 15:30:00,18.74,0.0
2025-01-21 16:00:00,18.74,0.0
2025-01-21 16:30:00,18.74,0.0
2025-01-21 17:00:00,18.8,0.0
2025-01-21 17:30:00,18.83,0.0
2025-01-21 18:00:00,18.84,0.0
2025-01-21 18:30:00,18.84,0.0
2025-01-21 19:00:00,18.83,0.0
2025-01-21 19:30:00,18.82,0.0
2025-01-21 20:00:00,18.83,0.0
2025-01-21 20:30:00,18.86,0.0
2025-01-22 14:30:00,18.975,0.0
2025-01-22 15:00:00,19.03,0.0
2025-01-22 15:30:00,19.03,0.0
2025-01-22 16:00:00,19.03,0.0
2025-01-22 16:30:00,19.06,0.0
2025-01-22 17:00:00,19.08,0.0
2025-01-22 17:30:00,19.075,0.0
2025-01-22 18:00:00,19.04,0.0
2025-01-22 18:30:00,19.02,0.0
2025-01-22 19:00:00,19.03,0.0
2025-01-22 19:30:00,19.03,0.0
2025-01-22 20:00:00,19.03,0.0
2025-01-22 20:30:00,19.04,0.0
2025-01-23 14:30:00,18.9,0.1
2025-01-23 15:00:00,18.92,0.0
2025-01-23 15:30:00,18.94,0.0
2025-01-23 16:00:00,18.93,0.0
2025-01-23 16:30:00,18.95,0.0
2025-01-23 17:00:00,18.9,0.0
2025-01-23 17:30:00,18.88,0.0
2025-01-23 18:00:00,18.92,0.0
2025-01-23 18:30:00,18.89,0.0
2025-01-23 19:00:00,18.88,0.0
2025-01-23 19:30:00,18.88,0.0
2025-01-23 20:00:00,18.89,0.0
2025-01-23 20:30:00,18.95,0.0
2025-01-24 14:30:00,19.05,0.0
2025-01-24 15:00:00,18.96,0.0
2025-01-24 15:30:00,18.95,0.0
2025-01-24 16:00:00,18.94,0.0
2025-01-24 16:30:00,18.94,0.0
2025-01-24 17:00:00,18.93,0.0
2025-01-24 17:30:00,18.92,0.0
2025-01-24 18:00:00,18.9,0.0
2025-01-24 18:30:00,18.855,0.0
2025-01-24 19:00:00,18.865,0.0
2025-01-24 19:30:00,18.87,0.0
2025-01-24 20:00:00,18.87,0.0
2025-01-24 20:30:00,18.885,0.0
2025-01-27 14:30:00,18.39,0.0
2025-01-27 15:00:00,18.41,0.0
2025-01-27 15:30:00,18.47,0.0
2025-01-27 16:00:00,18.33,0.0
2025-01-27 16:30:00,18.38,0.0
2025-01-27 17:00:00,18.34,0.0
2025-01-27 17:30:00,18.27,0.0
2025-01-27 18:00:00,18.28,0.0
2025-01-27 18:30:00,18.3,0.0
2025-01-27 19:00:00,18.35,0.0
2025-01-27 19:30:00,18.22,0.0
2025-01-27 20:00:00,18.27,0.0
2025-01-27 20:30:00,18.355,0.0
2025-01-28 14:30:00,18.435,0.0
2025-01-28 15:00:00,18.58,0.0
2025-01-28 15:30:00,18.58,0.0
2025-01-28 16:00:00,18.59,0.0
2025-01-28 16:30:00,18.63,0.0
2025-01-28 17:00:00,18.76,0.0
2025-01-28 17:30:00,18.74,0.0
2025-01-28 18:00:00,18.76,0.0
2025-01-28 18:30:00,18.76,0.0
2025-01-28 19:00:00,18.765,0.0
2025-01-28 19:30:00,18.81,0.0
2025-01-28 20:00:00,18.8,0.0
2025-01-28 20:30:00,18.8,0.0
2025-01-29 14:30:00,18.64,0.0
2025-01-29 15:00:00,18.645,0.0
2025-01-29 15:30:00,18.64,0.0
2025-01-29 16:00:00,18.63,0.0
2025-01-29 16:30:00,18.605,0.0
2025-01-29 17:00:00,18.66,0.0
2025-01-29 17:30:00,18.61,0.0
2025-01-29 18:00:00,18.58,0.0
2025-01-29 18:30:00,18.59,0.0
2025-01-29 19:00:00,18.55,0.0
2025-01-29 19:30:00,18.67,0.0
2025-01-29 20:00:00,18.7,0.0
2025-01-29 20:30:00,18.66,0.0
2025-01-30 14:30:00,18.5,0.19
2025-01-30 15:00:00,18.39,0.0
2025-01-30 15:30:00,18.29,0.0
2025-01-30 16:00:00,18.33,0.0
2025-01-30 16:30:00,18.4,0.0
2025-01-30 17:00:00,18.39,0.0
2025-01-30 17:30:00,18.43,0.0
2025-01-30 18:00:00,18.41,0.0
2025-01-30 18:30:00,18.44,0.0
2025-01-30 19:00:00,18.45,0.0
2025-01-30 19:30:00,18.49,0.0
2025-01-30 20:00:00,18.55,0.0
2025-01-30 20:30:00,18.485,0.0
2025-01-31 14:30:00,18.76,0.0
2025-01-31 15:00:00,18.77,0.0
2025-01-31 15:30:00,18.79,0.0
2025-01-31 16:00:00,18.76,0.0
2025-01-31 16:30:00,18.78,0.0
2025-01-31 17:00:00,18.76,0.0
2025-01-31 17:30:00,18.77,0.0
2025-01-31 18:00:00,18.72,0.0
2025-01-31 18:30:00,18.65,0.0
2025-01-31 19:00:00,18.6,0.0
2025-01-31 19:30:00,18.56,0.0
2025-01-31 20:00:00,18.47,0.0
2025-01-31 20:30:00,18.51,0.0
2025-02-03 14:30:00,18.18,0.0
2025-02-03 15:00:00,18.16,0.0
2025-02-03 15:30:00,18.29,0.0
2025-02-03 16:00:00,18.24,0.0
2025-02-03 16:30:00,18.27,0.0
2025-02-03 17:00:00,18.22,0.0
2025-02-03 17:30:00,18.18,0.0
2025-02-03 18:00:00,18.24,0.0
2025-02-03 18:30:00,18.29,0.0
2025-02-03 19:00:00,18.31,0.0
2025-02-03 19:30:00,18.315,0.0
2025-02-03 20:00:00,18.295,0.0
2025-02-03 20:30:00,18.23,0.0
2025-02-04 14:30:00,18.365,0.0
2025-02-04 15:00:00,18.42,0.0
2025-02-04 15:30:00,18.45,0.0
2025-02-04 16:00:00,18.44,0.0
2025-02-04 16:30:00,18.46,0.0
2025-02-04 17:00:00,18.4,0.0
2025-02-04 17:30:00,18.415,0.0
2025-02-04 18:00:00,18.45,0.0
2025-02-04 19:30:00,18.46,0.0
2025-02-04 20:00:00,18.47,0.0
2025-02-04 20:30:00,18.51,0.0
2025-02-05 14:30:00,18.31,0.0
2025-02-05 15:00:00,18.26,0.0
2025-02-05 15:30:00,18.27,0.0
2025-02-05 16:00:00,18.25,0.0
2025-02-05 16:30:00,18.35,0.0
2025-02-05 17:00:00,18.35,0.0
2025-02-05 17:30:00,18.325,0.0
2025-02-05 18:00:00,18.29,0.0
2025-02-05 18:30:00,18.295,0.0
2025-02-05 19:00:00,18.3,0.0
2025-02-05 19:30:00,18.305,0.0
2025-02-05 20:00:00,18.325,0.0
2025-02-05 20:30:00,18.35,0.0
2025-02-06 14:30:00,18.17,0.19
2025-02-06 15:00:00,18.19,0.0
2025-02-06 15:30:00,18.16,0.0
2025-02-06 16:30:00,18.18,0.0
2025-02-06 17:00:00,18.2,0.0
2025-02-06 17:30:00,18.21,0.0
2025-02-06 18:00:00,18.23,0.0
2025-02-06 18:30:00,18.245,0.0
2025-02-06 19:00:00,18.23,0.0
2025-02-06 19:30:00,18.17,0.0
2025-02-06 20:00:00,18.2,0.0
2025-02-06 20:30:00,18.29,0.0
2025-02-07 14:30:00,18.29,0.0
2025-02-07 15:00:00,18.16,0.0
2025-02-07 15:30:00,18.07,0.0
2025-02-07 16:00:00,18.07,0.0
2025-02-07 16:30:00,18.045,0.0
2025-02-07 17:00:00,18.02,0.0
2025-02-07 17:30:00,18.08,0.0
2025-02-07 18:00:00,18.12,0.0
2025-02-07 18:30:00,18.05,0.0
2025-02-07 19:00:00,18.01,0.0
2025-02-07 19:30:00,18.025,0.0
2025-02-07 20:00:00,18.0,0.0
2025-02-07 20:30:00,18.01,0.0
2025-02-10 14:30:00,18.11,0.0
2025-02-10 15:00:00,18.19,0.0
2025-02-10 15:30:00,18.19,0.0
2025-02-10 16:00:00,18.205,0.0
2025-02-10 16:30:00,18.185,0.0
2025-02-10 17:00:00,18.14,0.0
2025-02-10 17:30:00,18.14,0.0
2025-02-10 18:00:00,18.16,0.0
2025-02-10 18:30:00,18.15,0.0
2025-02-10 19:00:00,18.135,0.0
2025-02-10 19:30:00,18.12,0.0
2025-02-10 20:00:00,18.11,0.0
2025-02-10 20:30:00,18.075,0.0
2025-02-11 14:30:00,18.06,0.0
2025-02-11 15:00:00,18.1,0.0
2025-02-11 15:30:00,18.07,0.0
2025-02-11 16:00:00,18.04,0.0
2025-02-11 16:30:00,18.01,0.0
2025-02-11 17:00:00,18.0,0.0
2025-02-11 17:30:00,18.0,0.0
2025-02-11 18:00:00,17.97,0.0
2025-02-11 18:30:00,18.01,0.0
2025-02-11 19:00:00,18.0,0.0
2025-02-11 19:30:00,18.01,0.0
2025-02-11 20:00:00,18.0,0.0
2025-02-11 20:30:00,18.0,0.0
2025-02-12 14:30:00,17.96,0.0
2025-02-12 15:00:00,17.93,0.0
2025-02-12 15:30:00,18.0,0.0
2025-02-12 16:00:00,17.96,0.0
2025-02-12 16:30:00,18.01,0.0
2025-02-12 17:00:00,18.055,0.0
2025-02-12 17:30:00,18.06,0.0
2025-02-12 18:00:00,18.07,0.0
2025-02-12 18:30:00,18.055,0.0
2025-02-12 19:00:00,18.05,0.0
2025-02-12 19:30:00,18.07,0.0
2025-02-12 20:00:00,18.065,0.0
2025-02-12 20:30:00,18.0,0.0
2025-02-13 14:30:00,18.045,0.05
2025-02-13 15:00:00,18.12,0.0
2025-02-13 16:00:00,18.13,0.0
2025-02-13 16:30:00,18.07,0.0
2025-02-13 17:00:00,18.075,0.0
2025-02-13 17:30:00,18.09,0.0
2025-02-13 18:30:00,18.1,0.0
2025-02-13 19:00:00,18.125,0.0
2025-02-13 19:30:00,18.165,0.0
2025-02-13 20:00:00,18.17,0.0
2025-02-13 20:30:00,18.195,0.0
2025-02-14 14:30:00,18.205,0.0
2025-02-14 15:00:00,18.205,0.0
2025-02-14 15:30:00,18.205,0.0
2025-02-14 16:00:00,18.205,0.0
2025-02-14 16:30:00,18.2,0.0
2025-02-14 17:00:00,18.18,0.0
2025-02-14 17:30:00,18.205,0.0
2025-02-14 18:30:00,18.235,0.0
2025-02-14 19:30:00,18.235,0.0
2025-02-14 20:00:00,18.24,0.0
2025-02-14 20:30:00,18.27,0.0
2025-02-18 14:30:00,18.27,0.0
2025-02-18 15:00:00,18.17,0.0
2025-02-18 15:30:00,18.18,0.0
2025-02-18 16:00:00,18.19,0.0
2025-02-18 16:30:00,18.18,0.0
2025-02-18 17:00:00,18.165,0.0
2025-02-18 17:30:00,18.175,0.0
2025-02-18 18:00:00,18.11,0.0
2025-02-18 19:00:00,18.09,0.0
2025-02-18 19:30:00,18.105,0.0
2025-02-18 20:00:00,18.105,0.0
2025-02-18 20:30:00,18.18,0.0
2025-02-19 14:30:00,18.17,0.0
2025-02-19 15:00:00,18.13,0.0
2025-02-19 15:30:00,18.14,0.0
2025-02-19 16:00:00,18.17,0.0
2025-02-19 16:30:00,18.185,0.0
2025-02-19 17:00:00,18.215,0.0
2025-02-19 17:30:00,18.21,0.0
2025-02-19 18:00:00,18.19,0.0
2025-02-19 18:30:00,18.21,0.0
2025-02-19 19:00:00,18.22,0.0
2025-02-19 19:30:00,18.24,0.0
2025-02-19 20:00:00,18.2,0.0
2025-02-19 20:30:00,18.23,0.0
2025-02-20 14:30:00,17.97,0.0
2025-02-20 15:00:00,18.02,0.0
2025-02-20 15:30:00,17.96,0.0
2025-02-20 16:00:00,18.0,0.0
2025-02-20 16:30:00,18.015,0.0
2025-02-20 17:00:00,18.03,0.0
2025-02-20 17:30:00,18.04,0.0
2025-02-20 18:00:00,18.02,0.0
2025-02-20 18:30:00,18.02,0.0
2025-02-20 19:00:00,18.03,0.0
2025-02-20 19:30:00,18.01,0.0
2025-02-20 20:00:00,18.02,0.0
2025-02-20 20:30:00,18.04,0.0
2025-02-21 14:30:00,18.06,0.0
2025-02-21 15:00:00,17.98,0.0
2025-02-21 15:30:00,17.955,0.0
2025-02-21 16:00:00,17.945,0.0
2025-02-21 16:30:00,17.915,0.0
2025-02-21 17:00:00,17.875,0.0
2025-02-21 17:30:00,17.83,0.0
2025-02-21 18:00:00,17.8,0.0
2025-02-21 18:30:00,17.78,0.0
2025-02-21 19:00:00,17.72,0.0
2025-02-21 19:30:00,17.68,0.0
2025-02-21 20:00:00,17.7,0.0
2025-02-21 20:30:00,17.69,0.0
2025-02-24 14:30:00,17.585,0.0
2025-02-24 15:00:00,17.5,0.0
2025-02-24 15:30:00,17.46,0.0
2025-02-24 16:00:00,17.595,0.0
2025-02-24 16:30:00,17.605,0.0
2025-02-24 18:00:00,17.65,0.0
2025-02-24 18:30:00,17.645,0.0
2025-02-24 19:00:00,17.62,0.0
2025-02-24 19:30:00,17.585,0.0
2025-02-24 20:00:00,17.575,0.0
2025-02-24 20:30:00,17.475,0.0
2025-02-25 14:30:00,17.2,0.0
2025-02-25 15:00:00,16.98,0.0
2025-02-25 15:30:00,17.07,0.0
2025-02-25 16:00:00,16.935,0.0
2025-02-25 16:30:00,17.1,0.0
2025-02-25 17:00:00,17.045,0.0
2025-02-25 17:30:00,17.125,0.0
2025-02-25 18:00:00,17.1,0.0
2025-02-25 18:30:00,17.15,0.0
2025-02-25 19:00:00,17.06,0.0
2025-02-25 19:30:00,17.12,0.0
2025-02-25 20:00:00,17.15,0.0
2025-02-25 20:30:00,17.075,0.0
2025-02-26 14:30:00,17.23,0.0
2025-02-26 15:00:00,17.2,0.0
2025-02-26 15:30:00,17.25,0.0
2025-02-26 16:00:00,17.3,0.0
2025-02-26 16:30:00,17.3,0.0
2025-02-26 17:00:00,17.27,0.0
2025-02-26 17:30:00,17.2,0.0
2025-02-26 18:00:00,17.11,0.0
2025-02-26 18:30:00,17.02,0.0
2025-02-26 19:00:00,17.03,0.0
2025-02-26 19:30:00,17.0,0.0
2025-02-26 20:00:00,17.04,0.0
2025-02-26 20:30:00,17.07,0.0
2025-02-27 14:30:00,16.725,0.0
2025-02-27 15:00:00,16.8,0.0
2025-02-27 15:30:00,16.785,0.0
2025-02-27 16:00:00,16.8,0.0
2025-02-27 16:30:00,16.74,0.0
2025-02-27 17:00:00,16.72,0.0
2025-02-27 17:30:00,16.76,0.0
2025-02-27 18:00:00,16.83,0.0
2025-02-27 18:30:00,16.81,0.0
2025-02-27 19:00:00,16.66,0.0
2025-02-27 19:30:00,16.64,0.0
2025-02-27 20:00:00,16.56,0.0
2025-02-27 20:30:00,16.45,0.0
2025-02-28 14:30:00,16.36,0.0
2025-02-28 15:00:00,16.51,0.0
2025-02-28 15:30:00,16.6,0.0
2025-02-28 16:00:00,16.52,0.0
2025-02-28 16:30:00,16.57,0.0
2025-02-28 17:00:00,16.58,0.0
2025-02-28 17:30:00,16.46,0.0
2025-02-28 18:00:00,16.41,0.0
2025-02-28 18:30:00,16.44,0.0
2025-02-28 19:00:00,16.44,0.0
2025-02-28 19:30:00,16.57,0.0
2025-02-28 20:00:00,16.58,0.0
2025-02-28 20:30:00,16.755,0.0
2025-03-03 14:30:00,16.7,0.0
2025-03-03 15:00:00,16.7,0.0
